Row	Visit ID	Site ID	WRIA Number	WRIA	Basin	Subbasin	Stream	Agency	Project	Site Code	Latitude	Longitude	Event Date	Date Released	Taxonomic Resolution	Total SqFt	Taxa Richness Quantity	Ephemeroptera Richness Quantity	Plecoptera Richness Quantity	Trichoptera Richness Quantity	EPT Richness Quantity	Clinger Richness Quantity	Long-Lived Richness Quantity	Intolerant Richness Quantity	Percent Dominant Quantity	Predator Percent Quantity	Tolerant Percent Quantity	Number of Organisms	Overall Score	Taxa Richness Score	Ephemeroptera Richness Score	Plecoptera Richness Score	Trichoptera Richness Score	Clinger Richness Score	Long-Lived Richness Score	Intolerant Richness Score	Percent Dominant Score	Predator Percent Score	Tolerant Percent Score
513	12496	2197	18	WRIA 18 - Elwha-Dungeness	Port Angeles Basin	Port Angeles Bay Subbasin	Valley Creek (Port Angeles)	Clallam County	Streamkeepers	Valley 1.0	48.110542	-123.450351	10/13/2022	10/19/2023	Fine	8	40	6	8	5	19	17	6	7	54.0%	15.0%	0.6%	500	68.4	4.5	7.1	10.0	5.0	5.9	5.0	10.0	4.1	7.0	9.9
514	12900	2583	20	WRIA 20 - Sol Duc	Calawah River/Bogachiel River Basin	Lower Calawah River Subbasin	Elk Creek	Clallam County	Quileute	Elk (Calawah) 0.8	47.959520	-124.352620	8/8/2023	2/17/2024	Fine	8	53	12	6	7	25	25	6	7	45.4%	10.2%	2.0%	500	79.1	9.0	10.0	7.1	7.5	10.0	5.0	10.0	6.4	4.6	9.5
515	12901	2106	20	WRIA 20 - Sol Duc	Calawah River/Bogachiel River Basin	Lower Calawah River Subbasin	Elk Creek	Clallam County	Quileute	Elk (Calawah) 1.9	47.952688	-124.339194	8/10/2023	2/17/2024	Fine	8	50	9	10	10	29	23	8	10	50.6%	12.6%	4.0%	500	84.7	7.9	10.0	10.0	10.0	9.4	7.5	10.0	5.0	5.8	9.1
516	12902	2107	20	WRIA 20 - Sol Duc	Calawah River/Bogachiel River Basin	Lower Calawah River Subbasin	Elk Creek	Clallam County	Quileute	Elk (Calawah) 2.9	47.947106	-124.308746	8/10/2023	2/17/2024	Fine	8	45	10	7	7	24	21	7	9	44.2%	19.2%	5.0%	500	81.4	6.2	10.0	8.6	7.5	8.2	6.2	10.0	6.7	9.1	8.8
517	13304	1237	20	WRIA 20 - Sol Duc	Mt Olympus Basin	Upper Hoh River Subbasin	Twin Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TWIN02	47.832940	-123.992700	8/8/2023	9/20/2024	Fine	8	50	7	5	8	20	18	5	8	33.0%	9.0%	2.8%	500	74.3	7.9	8.6	5.7	8.8	6.5	3.8	10.0	9.7	4.0	9.3
518	12908	2190	20	WRIA 20 - Sol Duc	Quillayute Lowlands Basin	E Fork Dickey River Subbasin	Thunder Creek	Clallam County	Quileute	Thunder 0.8	48.013779	-124.471004	8/9/2023	2/17/2024	Fine	8	50	10	6	11	27	30	6	7	39.4%	28.2%	0.4%	500	88.0	7.9	10.0	7.1	10.0	10.0	5.0	10.0	8.0	10.0	9.9
519	12904	2582	20	WRIA 20 - Sol Duc	Quillayute Lowlands Basin	Lower Bogachiel River Subbasin	Mill Creek (Forks)	Clallam County	Quileute	Mill 0.1	47.928558	-124.423843	8/8/2023	2/17/2024	Fine	8	53	9	9	6	24	21	8	5	34.0%	21.4%	0.4%	500	87.5	9.0	10.0	10.0	6.2	8.2	7.5	7.1	9.5	10.0	9.9
520	12905	2155	20	WRIA 20 - Sol Duc	Quillayute Lowlands Basin	Lower Bogachiel River Subbasin	Mill Creek (Forks)	Clallam County	Quileute	Mill 3.6	47.939195	-124.380572	8/4/2023	2/17/2024	Fine	8	51	9	9	7	25	24	9	7	30.6%	40.2%	2.2%	500	94.0	8.3	10.0	10.0	7.5	10.0	8.8	10.0	10.0	10.0	9.5
521	13088	2075	20	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Bear Creek (Sol Duc River)	Clallam County	Quileute	Bear (Sol Duc) 0.1	48.066185	-124.234594	8/25/2023	2/17/2024	Fine	8	68	12	9	12	33	38	10	11	41.6%	18.0%	0.6%	500	95.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	7.4	8.5	9.9
522	12895	2587	20	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Bear Creek (Sol Duc River)	Clallam County	Quileute	Bear (Sol Duc) 5.8	48.097749	-124.157816	8/30/2023	2/17/2024	Fine	8	47	8	10	8	26	23	11	12	51.2%	34.2%	0.0%	500	89.9	6.9	10.0	10.0	8.8	9.4	10.0	10.0	4.8	10.0	10.0
523	12896	2590	20	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Bear Creek (Sol Duc River)	Clallam County	Quileute	Bear (Sol Duc) SF 0.1	48.089956	-124.170742	8/30/2023	2/17/2024	Fine	8	39	8	9	7	24	19	7	10	48.6%	16.0%	8.0%	500	76.1	4.1	10.0	10.0	7.5	7.1	6.2	10.0	5.5	7.5	8.1
524	12903	2138	20	WRIA 20 - Sol Duc	Upper Sol Duc River Basin	Sol Duc Valley Subbasin	Lake Creek	Clallam County	Quileute	Lake (Sol Duc) 5.9	48.089792	-124.306021	8/29/2023	2/17/2024	Fine	8	44	7	8	4	19	18	6	7	46.4%	22.8%	2.0%	500	75.3	5.9	8.6	10.0	3.8	6.5	5.0	10.0	6.1	10.0	9.5
525	13279	581	24	WRIA 24 - Willapa	Naselle River Basin	Lower Naselle River Subbasin	Ellsworth Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-ELLS01	46.392760	-123.886390	7/26/2023	9/20/2024	Fine	8	51	8	7	6	21	18	8	7	39.0%	17.6%	3.2%	500	82.7	8.3	10.0	8.6	6.2	6.5	7.5	10.0	8.1	8.3	9.3
526	13287	1238	26	WRIA 26 - Cowlitz	Upper Cowlitz River Basin	Ohanapecosh River Subbasin	Laughing Water Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-LAUG07	46.755230	-121.540430	9/5/2023	9/20/2024	Fine	8	50	10	10	5	25	19	12	14	31.2%	14.0%	0.4%	500	86.4	7.9	10.0	10.0	5.0	7.1	10.0	10.0	10.0	6.5	9.9
527	13050	3120	28	WRIA 28 - Salmon-Washougal	Salmon Creek (Washougal) Basin	Vancouver Subbasin	Burnt Bridge Creek	Clark County Clean Water Division	LCUS	BBC050	45.634690	-122.624040	9/12/2023	5/17/2024	Fine	8	40	1	0	3	4	10	7	0	49.8%	6.2%	20.8%	500	27.9	4.5	0.0	0.0	2.5	1.8	6.2	0.0	5.2	2.6	5.2
528	13301	580	29	WRIA 29 - Wind-White Salmon	Wind River Basin	Indian Heaven Subbasin	Trapper Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TRAP08	45.891710	-122.013320	7/25/2023	9/20/2024	Fine	8	60	10	7	11	28	29	9	10	37.4%	11.2%	1.0%	500	90.7	10.0	10.0	8.6	10.0	10.0	8.8	10.0	8.5	5.1	9.8
529	12531	973	38	WRIA 38 - Naches	Tieton River Basin	Oak Creek Subbasin	Oak Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-OAKC10	46.729870	-120.878070	7/19/2022	11/2/2023	Fine	8	57	5	3	9	17	24	9	2	33.8%	15.2%	18.2%	500	72.6	10.0	5.7	2.9	10.0	10.0	8.8	2.9	9.5	7.1	5.8
530	12539	3247	39	WRIA 39 - Upper Yakima	Umtanum Creek/Selah Creek Basin	Umtanum Creek/Selah Creek Subbasin	Umtanum Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-UMTA10	46.877380	-120.575000	9/27/2022	11/2/2023	Fine	8	53	4	7	6	17	20	8	4	32.4%	12.6%	2.2%	500	74.1	9.0	4.3	8.6	6.2	7.6	7.5	5.7	9.9	5.8	9.5
531	13303	1233	47	WRIA 47 - Chelan	Stehekin River Basin	Twentyfive Mile Creek Subbasin	Twentyfive Mile Creek (Chelan)	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-TWEN05	47.958100	-120.292490	7/11/2023	9/20/2024	Fine	8	52	9	7	6	22	24	12	10	55.4%	5.2%	2.4%	500	78.7	8.6	10.0	8.6	6.2	10.0	10.0	10.0	3.7	2.1	9.4
532	12601	3287					Aberdeen Reservoir Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-526805	47.264733	-123.694186	9/21/2022	11/2/2023	Fine	8	59	7	6	11	24	29	8	8	51.6%	13.8%	4.8%	500	83.2	10.0	8.6	7.1	10.0	10.0	7.5	10.0	4.7	6.4	8.9
533	11996	3157					Alder Lake Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-481854	46.755486	-122.230250	8/10/2021	7/15/2022	Fine	8	61	5	6	5	16	14	7	1	32.2%	16.2%	0.0%	500	67.2	10.0	5.7	7.1	5.0	4.1	6.2	1.4	9.9	7.6	10.0
534	13431	3449					Alger Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-544965	46.268260	-123.399011	9/27/2023	9/20/2024	Fine	8	69	10	4	9	23	25	8	8	28.2%	5.8%	0.2%	500	84.1	10.0	10.0	4.3	10.0	10.0	7.5	10.0	10.0	2.4	10.0
535	12616	3299					Allen Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-005483	48.068373	-122.155751	10/11/2022	11/2/2023	Fine	8	46	2	1	2	5	11	4	0	38.6%	4.8%	9.6%	500	32.0	6.6	1.4	0.0	1.2	2.4	2.5	0.0	8.2	1.9	7.8
536	12857	3327					Anderson Creek (Hoh River)	Hoh Indian Tribe	Hoh	AndersonCreek_Hoh	47.772923	-124.323363	8/8/2023	1/11/2024	Fine	8	49	7	6	11	24	24	8	7	44.8%	7.0%	0.2%	500	80.3	7.6	8.6	7.1	10.0	10.0	7.5	10.0	6.5	3.0	10.0
537	13275	1310					Asotin Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-ASOT13	46.259350	-117.299140	8/29/2023	9/20/2024	Fine	8	48	9	7	9	25	30	8	7	47.2%	13.6%	4.8%	500	84.4	7.2	10.0	8.6	10.0	10.0	7.5	10.0	5.9	6.3	8.9
538	12010	3170					Austin Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-547711	48.703800	-122.345918	9/1/2021	7/15/2022	Fine	8	63	8	11	8	27	21	9	11	25.8%	20.6%	0.2%	500	95.5	10.0	10.0	10.0	8.8	8.2	8.8	10.0	10.0	9.8	10.0
539	12518	1425					Bacon Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BACO09	46.077590	-121.287970	10/10/2022	11/2/2023	Fine	8	46	9	11	5	25	19	7	9	34.5%	20.6%	2.1%	339	83.5	6.6	10.0	10.0	5.0	7.1	6.2	10.0	9.3	9.8	9.5
540	13176	2696					Ball Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	MP_BALL_0.13	47.163056	-122.216738	7/20/2023	5/8/2024	Fine	8	31	2	1	2	5	8	4	0	50.8%	5.4%	16.3%	498	20.5	1.4	1.4	0.0	1.2	0.6	2.5	0.0	4.9	2.2	6.2
541	13196	3245					Battle Creek	The Tulalip Tribes	Tulalip Tribes Watershed Health Stream Monitoring	TTW044HS-BATT01	48.058960	-122.266732	8/22/2023	5/8/2024	Fine	8	58	2	4	8	14	15	3	1	37.4%	11.6%	10.4%	500	53.3	10.0	1.4	4.3	8.8	4.7	1.2	1.4	8.5	5.3	7.6
542	13647	3357					Bear Creek	Sno-King Watershed Council	Sno-King Watershed Council benthic macroinvertebrate analysis of urban & suburban streams in King and Snohomish Counties	5303361	47.682914	-122.092689	8/25/2023	9/11/2024	Fine	8	44	7	4	11	22	25	6	1	64.0%	5.8%	19.2%	500	54.4	5.9	8.6	4.3	10.0	10.0	5.0	1.4	1.4	2.4	5.5
543	13251	3376					Bear Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-002764	47.842306	-122.162125	8/16/2023	9/20/2024	Fine	8	63	5	8	4	17	21	10	1	29.4%	24.4%	8.6%	500	77.1	10.0	5.7	10.0	3.8	8.2	10.0	1.4	10.0	10.0	8.0
544	11861	2694					Beaver Creek (Black River)	Thurston County	Thurston County Benthic Macroinvertebrate Monitoring	BeaverThCoLittleRock	46.897857	-123.019772	7/27/2021	4/12/2022	Fine	9	36	6	5	6	17	17	7	2	41.6%	10.6%	14.0%	500	56.1	3.1	7.1	5.7	6.2	5.9	6.2	2.9	7.4	4.8	6.7
545	12897	2586					Beaver Creek (Sol Duc)	Clallam County	Quileute	Beaver 0.1	48.071282	-124.291218	8/28/2023	2/17/2024	Fine	8	50	7	6	8	21	23	5	5	37.2%	20.8%	5.4%	500	79.9	7.9	8.6	7.1	8.8	9.4	3.8	7.1	8.6	9.9	8.7
546	13268	3393					Big Beef Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-014850	47.605242	-122.795639	10/11/2023	9/20/2024	Fine	8	47	9	6	5	20	20	5	6	41.4%	8.6%	0.4%	500	70.2	6.9	10.0	7.1	5.0	7.6	3.8	8.6	7.5	3.8	9.9
547	12519	1648					Big Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BIGC04	46.709340	-121.874910	8/29/2022	11/2/2023	Fine	8	59	10	9	10	29	21	10	10	25.2%	19.8%	0.0%	500	97.6	10.0	10.0	10.0	10.0	8.2	10.0	10.0	10.0	9.4	10.0
548	11960	3125					Big Gulch Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-015020	47.905882	-122.309780	8/2/2021	7/15/2022	Fine	8	38	3	3	2	8	5	4	0	40.0%	17.2%	7.0%	285	37.6	3.8	2.9	2.9	1.2	0.0	2.5	0.0	7.8	8.1	8.4
549	12642	3325					Big Gulch, South Fork	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011890	47.907795	-122.297267	7/6/2022	11/2/2023	Fine	8	41	1	2	2	5	7	4	0	42.8%	11.2%	23.2%	500	26.8	4.8	0.0	1.4	1.2	0.0	2.5	0.0	7.1	5.1	4.6
550	12558	3250					Big River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-355852	48.168271	-124.524611	7/27/2022	11/2/2023	Fine	8	56	5	4	4	13	12	5	1	37.8%	23.2%	0.0%	500	60.3	10.0	5.7	4.3	3.8	2.9	3.8	1.4	8.4	10.0	10.0
551	12020	3180					Big Soos Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-004500	47.338631	-122.135591	9/7/2021	7/12/2022	Fine	8	42	8	6	5	19	19	7	7	58.4%	3.6%	12.6%	500	61.9	5.2	10.0	7.1	5.0	7.1	6.2	10.0	2.9	1.3	7.1
552	12520	1432					Bird Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BIRD09	46.081190	-121.379720	10/11/2022	11/2/2023	Fine	8	59	7	8	4	19	16	6	7	38.9%	11.4%	0.7%	414	75.8	10.0	8.6	10.0	3.8	5.3	5.0	10.0	8.1	5.2	9.8
553	12522	2866					Black Pine Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BLPN77	47.608360	-120.950400	8/30/2022	11/2/2023	Fine	8	60	9	10	5	24	22	12	10	31.8%	19.0%	0.0%	500	92.8	10.0	10.0	10.0	5.0	8.8	10.0	10.0	10.0	9.0	10.0
554	12041	3202					Boeing Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018047	47.753021	-122.369063	8/2/2021	7/12/2022	Fine	8	27	1	3	2	6	5	3	0	70.0%	2.8%	18.2%	500	12.0	0.0	0.0	2.9	1.2	0.0	1.2	0.0	0.0	0.9	5.8
555	12628	3311					Boise Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-018044	47.186512	-122.004472	8/29/2022	11/2/2023	Fine	8	51	7	6	4	17	25	9	4	37.0%	9.4%	1.4%	500	74.7	8.3	8.6	7.1	3.8	10.0	8.8	5.7	8.6	4.2	9.7
556	12463	2900					Boulder Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	BDR030	45.672335	-122.330519	9/15/2022	4/4/2023	Fine	8	55	10	7	8	25	27	16	10	44.5%	6.2%	10.4%	499	83.8	9.7	10.0	8.6	8.8	10.0	10.0	10.0	6.6	2.6	7.6
557	13051	2909					Brezee Creek	Clark County Clean Water Division	LCUS	BRZ010	45.860403	-122.669215	9/5/2023	5/17/2024	Fine	8	55	6	3	4	13	17	9	1	50.6%	7.4%	6.6%	500	56.1	9.7	7.1	2.9	3.8	5.9	8.8	1.4	5.0	3.2	8.5
558	12523	2871					Brown Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BROW01	47.413540	-123.316300	9/1/2022	11/2/2023	Fine	8	57	10	6	10	26	23	6	9	34.4%	6.2%	2.8%	500	82.9	10.0	10.0	7.1	10.0	9.4	5.0	10.0	9.4	2.6	9.3
559	12577	3266					Brown Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-430852	46.613715	-123.509581	7/19/2022	11/2/2023	Fine	8	51	3	5	3	11	6	7	0	54.2%	7.0%	0.0%	500	42.6	8.3	2.9	5.7	2.5	0.0	6.2	0.0	4.0	3.0	10.0
560	13680	3332					Bsche'tla Creek	City of Lake Forest Park	Benthic Invertebrates	Bsche'tlaCrLFPSF	47.740140	-122.288120	9/29/2024	12/23/2024	Coarse	3	15	0	0	0	0	3	3	0	77.6%	5.9%	2.4%	85	14.3	0.0	0.0	0.0	0.0	0.0	1.2	0.0	1.2	2.5	9.4
561	13678	3466					Bsche'tla Creek	City of Lake Forest Park	Benthic Invertebrates	BschtlLFPSLowerLFPSF	47.740468	-122.286949	9/29/2024	12/23/2024	Coarse	3	13	2	2	0	4	4	1	0	68.5%	10.1%	0.0%	89	21.0	0.0	1.4	1.4	0.0	0.0	0.0	0.0	3.6	4.6	10.0
562	13205	1408					Burping Brook	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-BURP15	47.889130	-117.130550	7/18/2023	9/20/2024	Fine	8	63	11	8	10	29	30	14	11	35.0%	23.8%	1.6%	500	98.8	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.2	10.0	9.6
563	13325	3409					Cameron Creek tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-124279	46.262097	-123.230792	7/25/2023	9/20/2024	Fine	8	67	7	9	5	21	13	6	6	34.6%	19.2%	0.0%	500	79.1	10.0	8.6	10.0	5.0	3.5	5.0	8.6	9.3	9.1	10.0
564	11990	3151					Camp Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-387578	47.146697	-121.702887	9/7/2021	7/15/2022	Fine	8	60	12	7	9	28	25	5	10	31.4%	10.2%	0.0%	500	86.9	10.0	10.0	8.6	10.0	10.0	3.8	10.0	10.0	4.6	10.0
565	12608	3293					Camp Seven Pond Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-375441	46.612011	-123.536727	8/31/2022	11/2/2023	Fine	8	47	2	3	5	10	7	3	0	46.8%	20.4%	0.0%	500	43.1	6.9	1.4	2.9	5.0	0.0	1.2	0.0	6.0	9.7	10.0
566	13047	3121					Campen Creek	Clark County Clean Water Division	LCUS	CMP010	45.577140	-122.315370	9/6/2023	5/17/2024	Fine	8	46	5	1	5	11	16	7	0	37.0%	13.4%	2.2%	500	53.1	6.6	5.7	0.0	5.0	5.3	6.2	0.0	8.6	6.2	9.5
567	12600	3286					Capps Creek Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-497010	46.641197	-123.285749	9/6/2022	11/2/2023	Fine	8	43	0	3	5	8	11	11	1	40.6%	35.8%	0.8%	355	54.6	5.5	0.0	2.9	5.0	2.4	10.0	1.4	7.7	10.0	9.8
568	12006	3167					Carter Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-529633	47.391508	-121.544201	9/8/2021	7/15/2022	Fine	8	66	11	10	13	34	27	7	11	23.4%	12.8%	0.0%	500	92.2	10.0	10.0	10.0	10.0	10.0	6.2	10.0	10.0	5.9	10.0
569	12032	3193					Cary Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-012404	47.422943	-121.959440	7/19/2021	7/12/2022	Fine	8	58	13	7	8	28	26	6	11	36.8%	14.8%	2.6%	500	87.3	10.0	10.0	8.6	8.8	10.0	5.0	10.0	8.7	6.9	9.4
570	13207	1647					Cayada Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-CAYA04	47.014332	-121.857520	9/7/2023	9/20/2024	Fine	8	54	11	10	9	30	27	7	10	40.8%	11.8%	0.2%	500	88.5	9.3	10.0	10.0	10.0	10.0	6.2	10.0	7.6	5.4	10.0
571	13163	3030					Cedar Creek	City of Kirkland	B-IBI	CedarKirk1	47.723953	-122.202051	8/24/2023	5/8/2024	Fine	8	16	1	3	0	4	3	3	0	67.2%	1.0%	44.8%	290	4.6	0.0	0.0	2.9	0.0	0.0	1.2	0.0	0.5	0.0	0.0
572	13370	3431					Cedar Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-345901	45.626779	-122.447370	8/28/2023	9/20/2024	Fine	8	75	12	6	12	30	36	10	6	26.8%	6.8%	1.0%	500	88.4	10.0	10.0	7.1	10.0	10.0	10.0	8.6	10.0	2.9	9.8
573	13159	3089					Champagne Creek	City of Kirkland	B-IBI	Champagne1	47.701000	-122.239000	7/12/2023	5/8/2024	Fine	8	26	1	2	1	4	8	4	0	52.4%	1.4%	20.9%	292	14.3	0.0	0.0	1.4	0.0	0.6	2.5	0.0	4.5	0.2	5.1
574	12593	3280					Chehalis River, South Fork Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-383771	46.559770	-123.114708	7/6/2022	11/2/2023	Fine	8	35	2	2	3	7	4	4	0	78.4%	6.2%	0.2%	500	23.2	2.8	1.4	1.4	2.5	0.0	2.5	0.0	0.0	2.6	10.0
575	13033	2797					Chelatchie Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	CHL010	45.911123	-122.446836	7/28/2023	5/17/2024	Fine	8	57	5	7	7	19	20	15	6	46.2%	7.0%	4.6%	500	76.1	10.0	5.7	8.6	7.5	7.6	10.0	8.6	6.2	3.0	8.9
576	12028	3188					Cherry Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-009916	47.766177	-121.878052	10/4/2021	7/12/2022	Fine	8	77	11	9	12	32	30	11	10	27.4%	13.6%	3.2%	500	95.6	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	6.3	9.3
577	11994	3155					Cherry Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-454939	47.776298	-121.861165	10/7/2021	7/15/2022	Fine	8	52	7	9	9	25	27	12	10	30.8%	24.6%	0.6%	500	97.1	8.6	8.6	10.0	10.0	10.0	10.0	10.0	10.0	10.0	9.9
578	12465	2901					China Ditch Creek	Clark County Clean Water Division	Clark County Assessment of Wadeable Streams	CHD010	45.692601	-122.495364	9/20/2022	4/4/2023	Fine	8	38	2	0	3	5	12	4	0	47.2%	14.0%	11.2%	500	33.0	3.8	1.4	0.0	2.5	2.9	2.5	0.0	5.9	6.5	7.4
579	11926	1410					Christmas Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-CHRI01	47.656730	-124.222190	8/25/2021	7/15/2022	Fine	8	68	10	8	8	26	27	8	8	35.0%	3.4%	15.8%	500	83.0	10.0	10.0	10.0	8.8	10.0	7.5	10.0	9.2	1.2	6.3
580	11965	3129					Clallam River Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-092094	48.202388	-124.257276	9/21/2021	7/15/2022	Fine	8	52	10	8	7	25	22	5	9	39.2%	10.4%	6.6%	500	79.9	8.6	10.0	10.0	7.5	8.8	3.8	10.0	8.1	4.7	8.5
581	12039	3200					Clarks Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-016949	47.196223	-122.333485	8/17/2021	7/12/2022	Fine	8	35	0	0	2	2	5	5	0	63.0%	2.4%	22.0%	500	15.0	2.8	0.0	0.0	1.2	0.0	3.8	0.0	1.6	0.7	4.9
582	13269	3394					Clover Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-015381	47.127548	-122.395974	9/19/2023	9/20/2024	Fine	8	46	1	0	3	4	6	4	0	41.4%	25.6%	10.6%	500	36.5	6.6	0.0	0.0	2.5	0.0	2.5	0.0	7.5	10.0	7.5
583	11981	3144					Clovos Passage Tributary	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-286953	47.457075	-122.504569	8/11/2021	7/15/2022	Fine	8	32	3	3	4	10	7	4	0	42.3%	10.6%	18.3%	104	31.4	1.7	2.9	2.9	3.8	0.0	2.5	0.0	7.2	4.8	5.7
584	11927	1412					Coal Creek	Washington State Department of Ecology	Ambient Freshwater Biological Monitoring Program	BIO06600-COAL01	47.971080	-124.586222	8/24/2021	7/15/2022	Fine	8	70	9	6	11	26	30	8	8	40.2%	10.8%	0.8%	500	87.1	10.0	10.0	7.1	10.0	10.0	7.5	10.0	7.8	4.9	9.8
585	12898	2588					Colby Creek	Clallam County	Quileute	Colby (Dickey) 0.0	47.955600	-124.559949	9/9/2023	2/17/2024	Fine	8	49	10	7	8	25	25	7	8	36.8%	16.8%	2.6%	500	87.2	7.6	10.0	8.6	8.8	10.0	6.2	10.0	8.7	7.9	9.4
586	13352	3418					Cold Creek	Washington State Department of Ecology	WatershedHealth_WHM0	WHM07620-247327	45.731995	-122.307582	8/17/2023	9/20/2024	Fine	8	70	9	14	7	30	20	13	9	29.4%	32.6%	0.0%	500	95.1	10.0	10.0	10.0	7.5	7.6	10.0	10.0	10.0	10.0	10.0
587	13157	3366					Cole Woods Creek	City of Bothell	Bothell Bioassesment	WD-1	47.785210	-122.186140	10/2/2023	4/25/2024	Fine	8	24	3	2	4	9	7	3	1	47.0%	2.7%	19.1%	183	23.1	0.0	2.9	1.4	3.8	0.0	1.2	1.4	5.9	0.9	5.6
588	13276	3041					Coleman Creek	Washington State Department of Ecology	Status and Trends WA Statewide Sentinel Site Monitoring	SEN06600-COLE10	47.111620	-120.395160	9/12/2023	9/20/2024	Fine	8	55	10	11	8	29	27	12	7	38.2%	8.6%	0.2%	500	90.5	9.7	10.0	10.0	8.8	10.0	10.0	10.0	8.3	3.8	10.0
589	13178	2405					Coplar Creek	Pierce County	Pierce County Watershed Health Monitoring (from 2016)	CW_COPL_0.48	47.078079	-122.169762	8/24/2023	5/8/2024	Fine	8	57	7	9	10	26	22	7	8	27.2%	27.8%	0.0%	500	93.6	10.0	8.6	10.0	10.0	8.8	6.2	10.0	10.0	10.0	10.0
590	12029	3190					Cottage Lake Creek	Washington State Department of Ecology	Stormwater Action Monitoring for Puget Small Streams	PSS05520-011448	47.745420	-122.091153	8/4/2021	7/12/2022	Fine	8	39	4	1	5	10	12	5	1	52.6%	6.2%	30.6%	500	31.5	4.1	4.3	0.0	5.0	2.9	3.8	1.4	4.4	2.6	2.9
591	13037	2801					Cougar Creek	Clark County Clean Water Division	LCUS	CGR020	45.706654	-122.682312	8/29/2023	5/17/2024	Fine	8	29	2	0	3	5	9	4	0	77.6%	1.8%	60.4%	500	8.7	0.7	1.4	0.0	2.5	1.2	2.5	0.0	0.0	0.4	0.0
