Row,Site ID,WRIA,Basin,Subbasin,Stream,Agency,Project,Site Code,Latitude,Longitude,2020,2021,2022,2023,2024
824,3073,,,,Peters Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-050295,47.683,-122.141,15,,,,
825,3149,,,,Pilchuck River,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-326070,47.96135,-122.068647,,66.6,,,
826,1670,,,,Poorman Creek,Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-POOR22,48.34437,-120.21799,,92,86.3,93.3,
827,3301,,,,Portage Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-010667,48.180866,-122.14984,,,66.2,,
828,2720,,,,Porter Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-PORT01,46.98008,-123.25,,,94.5,,
829,3254,,,,Porter Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-356806,46.968581,-123.254224,,,78.5,,
830,3295,,,,Porter Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-415693,46.954134,-123.282372,,,91,,
831,3249,,,,"Porter Creek, North Fork",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-201651,46.989996,-123.220308,,,88.9,,
832,3289,,,,"Porter Creek, North Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-133043,46.99504,-123.161725,,,93.2,,
833,3388,,,,Purdy Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-010429,47.407157,-122.612439,,,,84.2,
834,1652,,,,Quartz Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-QUAR77,47.92627,-121.27933,,,82.7,,
835,3225,,,,Queensborough Creek,City of Bothell,Bothell Bioassesment,COB05519-011576-QAQC,47.797772,-122.226154,,,17.4,,
836,3382,,,,Quilceda Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-007659,48.104722,-122.162874,,,,42.6,
837,3307,,,,"Quilceda Creek, Middle Fork",Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-001515,48.124121,-122.156103,,,18.2,,
838,3161,,,,Racehorse Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-495767,48.879793,-122.12634,,78.6,,,
839,3158,,,,Raging River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-487564,47.466822,-121.833839,,77.9,,,
840,2520,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR06.2,48.1908,-120.7036,,68.3,,,
841,2519,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR08.8,48.19617,-120.75316,,77.1,,,
842,3450,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR08.9,48.196244,-120.753273,,,,79.5,
843,2985,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR09.1,48.1952,-120.75698,,77.6,,,
844,2522,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR09.3,48.198248,-120.762721,,73.3,,,
845,2822,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR09.5,48.1986,-120.76484,,80.9,,,
846,2986,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR09.7,48.19872,-120.76893,,67.9,,,
847,2523,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR10.0,48.19848,-120.77556,,83,,,
848,2521,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR10.8,48.19938,-120.7894,,78.5,,,
849,2518,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR11.1,48.2003,-120.79305,,77.2,,,
850,3451,,,,Railroad Creek,Washington State Department of Ecology,A Long-Term Monitoring Plan to Assess Aquatic Life Uses on Railroad Creek Using Biological Assessment,EFF16600-RR9.14,48.1952,-120.75698,,,,72.3,
851,3278,,,,"Raimie Creek, Right Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-078067,46.809139,-123.424983,,,68.2,,
852,3460,,,,Ravensdale Creek,Washington State Department of Ecology,TMDL Biological Monitoring of Soos Creek watershed,EFF755XX-RA00.4,47.32877,-122.022072,,,,84.7,
853,3255,,,,Roaring Creek Slough Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-415002,46.424487,-123.835634,,,86,,
854,2973,,,,Robinson Fork,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-ROFO11,46.20751,-117.89944,,79.4,,,
855,3124,,,,Rock Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-ROCK02,47.41433,-121.88808,,84.6,,,
856,1872,,,,Rock Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-ROCK10,47.00321,-117.94565,39.9,,,52.4,
857,2811,,,,Rock Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,ROC010,45.776037,-122.446284,,,,87.4,
858,2803,,,,Rock Creek North (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,RCN040,45.853321,-122.520716,59.8,72.8,71,65,73.1
859,2934,,,,Rock Creek South (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,RCS050,45.775526,-122.337794,89.3,,,,
860,3141,,,,Rock Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-275976,48.303193,-122.096281,,74.3,,,
861,3256,,,,Rock Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-320482,47.111508,-123.292856,,,73.6,,
862,3221,,,,Royal Anne Creek,City of Bothell,Bothell Bioassesment,RAC-1,47.803755,-122.216543,,,32.8,,
863,3284,,,,"Rue Creek, Middle Fork",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-183559,46.581492,-123.693388,,,85.4,,
864,3146,,,,Rufus Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-294460,48.719537,-122.355328,,85.4,,,
865,1657,,,,Rush Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-RUSH04,46.04297,-121.85934,,83,,79.8,
866,3128,,,,Saar Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-078492,48.917278,-122.193728,,68,,,
867,3419,,,,Salmon Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-253252,46.255401,-122.88498,,,,32.8,
868,2806,,,,Salmon Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,SMN020,45.706897,-122.658003,,,,66.2,
869,2807,,,,Salmon Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,SMN030,45.728784,-122.619124,,,,70.6,
870,2808,,,,Salmon Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,SMN050,45.741819,-122.546754,,,,69.3,
871,2812,,,,Salmon Creek (Clark),Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,SMN080,45.766352,-122.431328,,,,63.8,
872,3434,,,,Salmon Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-367403,46.436518,-122.510208,,,,70.8,
873,3164,,,,"Sammamish River, South Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-508961,47.702554,-122.118973,,11.6,,,
874,3267,,,,"Satsop River, Middle Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-033639,47.190662,-123.519848,,,64.6,,
875,3135,,,,Scatter Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-187016,47.210826,-121.837747,,91.7,,,
876,2303,,,,Schafer Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-SCHA01,47.211482,-123.616148,99.6,,,,
877,3429,,,,Schmidt Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-322585,46.013606,-122.416632,,,,66.7,
878,3103,,,,Sears,City of Bellevue,Macroinvertebrates,SearsRavine_21,47.6271,-122.14778,,0,1.4,1.2,8.5
879,3133,,,,Seymour Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-127708,48.736213,-122.007891,,71.1,,,
880,2919,,,,Shanghai Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,SHG030,45.686822,-122.465687,,,40.2,,
881,3320,,,,Shell Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-002866,47.818064,-122.372716,,,9.5,,
882,3179,,,,Shelton Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-003542,47.219349,-123.109243,,80.4,,,
883,3139,,,,Siebert Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-231342,48.070274,-123.285833,,80.7,,,
884,3171,,,,Silver Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-008366,48.620857,-122.332345,,82.2,,,
885,3305,,,,Silver Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-018632,47.824231,-122.203277,,,20,,
886,3422,,,,Sisson Creek tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-260619,46.329201,-123.755415,,,,28.5,
887,1653,,,,Skull Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-SKUL77,48.118561,-121.401193,,89.4,,,
888,3298,,,,Snahapish River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-182983,47.70345,-124.152658,,,80.5,,
889,3187,,,,Snow Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-008949,47.935036,-122.982628,,87.8,,,
890,3178,,,,Soosette Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-001924,47.323512,-122.158668,,81.5,,,
891,2869,,,,South Fork Sherman Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-SSHE15,48.55165,-118.4171,93.7,,75.7,,
892,3150,,,,"South Prairie Creek, East Fork",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-339245,47.080886,-121.905107,,93.4,,,
893,3378,,,,Squally Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-004677,47.217678,-122.381567,,,,82.6,
894,3060,,,,Steele Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-009831,47.650827,-122.632377,42.9,,,,
895,3402,,,,Steffen creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-032283,46.502771,-122.180194,,,,82.8,
896,3296,,,,Stequaleho Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-071367,47.675012,-124.115748,,,84.2,,
897,3444,,,,Stillwater Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-510971,46.389594,-123.066839,,,,47.5,
898,3054,,,,Stimson Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-003875,47.423735,-122.913997,80.8,,,,
899,3056,,,,Stossel Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-005879,47.729177,-121.851739,56.4,,,,
900,1651,,,,Straight Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-STRA77,48.26273,-121.40356,61.1,,,,
901,3185,,,,Struve Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-006584,47.733144,-122.064863,,90.4,,,
902,3110,,,,Sturtevant's Creek,City of Bellevue,Macroinvertebrates,Sturtevant8th_21,47.60176,-122.18656,,2.5,0,5.3,1.3
903,2937,,,,Suds Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,SUD010,45.709547,-122.670013,,,24.9,,
904,1668,,,,"Sullivan Creek, North Fork",Washington State Department of Ecology,Status and Trends WA Statewide Sentinel Site Monitoring,SEN06600-SULL20,48.86098,-117.326,,69,58.2,72.2,
905,3070,,,,Sullivan Gulch Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-024158,47.285675,-122.581472,40.4,,,,
906,3163,,,,"Sultan River, South Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-507811,47.943845,-121.632705,,68.5,,,
907,3303,,,,Surveyor Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-011015,48.016971,-123.342615,,,87.4,,
908,3053,,,,Swamp Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-003691,47.825567,-122.255255,38.8,,,,
909,3375,,,,Swamp Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000844,47.812952,-122.25523,,,,49.3,
910,3177,,,,Swamp Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-001336,47.79441,-122.254941,,69.4,,,
911,2305,,,,Sweet Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-SWEE15,48.824346,-117.409832,,,76.7,,
912,3279,,,,"Tacoma Creek, East Fork",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-060871,47.602483,-124.125809,,,86.3,,
913,3145,,,,Thorndyke Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-289419,47.82482,-122.740347,,71.6,,,
914,3414,,,,Tilton Creek south fork tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-196123,46.561605,-122.181426,,,,73.7,
915,3156,,,,Tinling Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-478546,48.762396,-122.160804,,91,,,
916,1423,,,,Tonata Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-TONA15,48.86945,-118.76824,,83,,,
917,3400,,,,Toutle River south fork tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-005807,46.241263,-122.474789,,,,95.4,
918,3408,,,,Toutle River south fork tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-119471,46.239472,-122.448245,,,,44.1,
919,3427,,,,"Toutle River, South Fork tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-300223,46.242665,-122.366499,,,,88,
920,3063,,,,Tributary to,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-013054,47.322384,-122.365473,23.1,,,,
921,3064,,,,Tributary to,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-015067,47.803505,-122.263128,9.6,,,,
922,3065,,,,Tributary to,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-015391,47.940925,-122.274786,29.7,,,,
923,3068,,,,Tributary to,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-020891,47.885793,-121.987861,74.2,,,,
924,3075,,,,Tributary to,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-027199,47.949872,-122.293291,28.2,,,,
925,3058,,,,Tributary to Minter Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-006227,47.389609,-122.681373,65.4,,,,
926,3048,,,,Tributary to Newaukum Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-000814,47.242882,-121.937742,73,,,,
927,3074,,,,Tributary to Picnic Point Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-026139,47.884082,-122.298991,46.3,,,,
928,3071,,,,Tributary to Portage Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-013860,48.17806,-122.1314,71.1,,,,
929,3072,,,,Tributary to Sammamish River,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-256359,47.686,-122.157,50.5,,,,
930,3052,,,,Tumwater Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-001556,48.090743,-123.472647,94.5,,,,
931,1655,,,,Union Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-UNIO04,46.93456,-121.35853,65.5,,,48.1,
932,3195,,,,Union River,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013522,47.475376,-122.827298,,79.1,,,
933,3181,,,,Unnamed Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-004626,47.643578,-122.609481,,49.4,,,
934,3191,,,,Unnamed Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-011632,47.478096,-122.150572,,15.4,,,
935,3309,,,,Unnamed tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000882,47.880263,-122.304837,,,35.9,,
936,3324,,,,Unnamed tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-010784,47.518967,-122.039455,,,82.8,,
937,3313,,,,Unnamed tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-013613,47.756612,-122.62975,,,74.5,,
938,3300,,,,Unnamed tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-015405,47.775772,-122.636952,,,26.5,,
939,3321,,,,Unnamed tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-017288,47.149115,-122.184582,,,65.4,,
940,3317,,,,Unnamed tributary,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-017293,47.157965,-123.043598,,,55.6,,
941,2867,,,,Upper Slate Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-USLA15,48.95702,-117.2448,,,,87.8,
942,3365,,,,Valhalla Creek,City of Bothell,Bothell Bioassesment,VAL-1,47.74536,-122.21224,,,,30.4,
943,3182,,,,Valley Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-005040,47.651458,-122.150357,,28.7,,,
944,3264,,,,Waddell Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-349286,46.951034,-123.077514,,,35.2,,
945,3147,,,,Walker Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-302560,48.382135,-122.142127,,64.9,,,
946,3059,,,,Wapato Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-007726,47.245261,-122.370452,8.4,,,,
947,3396,,,,Wapato Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-017955,47.225412,-122.341091,,,,42.1,
948,1654,,,,War Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-WARC77,48.36455,-120.40573,,,95,,
949,2868,,,,Washougal River,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-WASH04,45.70816,-122.1244,79.8,,,,
950,3425,,,,Washougal River tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-282893,45.626779,-122.324527,,,,51.7,
951,3039,,,,Waynita Creek,City of Bothell,Bothell Bioassesment,COB05519-015592,47.745755,-122.211797,21.1,,,,
952,3051,,,,West Hylebos Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-001454,47.253482,-122.333499,36.6,,,,
953,3122,,,,Westover Creek,Clark County Clean Water Division,LCUS,WST020,46.16571,-122.92018,,21.8,35,34.6,16.8
954,2935,,,,Whipple Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,WPL010,45.753658,-122.743587,,13.7,,,
955,2802,,,,Whipple Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,WPL050,45.749721,-122.71226,,43.8,50.7,39.6,56.6
956,2908,,,,Whipple Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,WPL080,45.73577,-122.654426,,47.3,,,
957,3142,,,,"White River, West Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-277971,47.089732,-121.661069,,86.1,,,
958,3291,,,,Wildcat Creek,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-263200,46.703135,-123.27287,,,87.1,,
959,3283,,,,"Willapa River, South Fork Tributary",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-115975,46.605715,-123.701791,,,38.9,,
960,3282,,,,Williams Creek Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-012643,46.52978,-123.830819,,,99.1,,
961,1433,,,,Wilson Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-WILS09,47.22722,-120.55807,,,,82.5,
962,3329,,,,Winfield Creek (Hoh River),Hoh Indian Tribe,Hoh,WinfieldCreek_Hoh,47.797418,-124.227373,,,,84.4,90.9
963,3440,,,,Winston Creek South Fork tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-446589,46.432895,-122.44411,,,,68.1,
964,3272,,,,"Wishkah River, West Fork",Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-111527,47.173598,-123.764991,,,81,,
965,3198,,,,Wollochet Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-015217,47.308383,-122.610918,,14.8,,,
966,3234,,,,Woodburn Creek,Clark County Clean Water Division,LCUS,WBN030,45.600305,-122.391322,,,59.5,,
967,2809,,,,Woodin Creek,Clark County Clean Water Division,LCUS,WDN010,45.74273,-122.54664,,,,43.1,
968,3381,,,,Woods Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-005996,47.916718,-121.893292,,,,39.9,
969,3294,,,,Wynoochee River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-220583,47.183865,-123.637981,,,92.2,,
970,3263,,,,Wynoochee River Tributary,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-324963,47.322582,-123.640714,,,47.6,,
971,3034,,,,Yacolt Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,YAC005,45.834524,-122.385615,69.7,,,,
972,2936,,,,Yacolt Creek,Clark County Clean Water Division,Clark County Assessment of Wadeable Streams,YAC015,45.842983,-122.391411,66.7,,,,
973,3066,,,,Yarrow Creek,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05515-016983,47.640092,-122.185817,57.7,,,,
974,1869,,,,Youngs Creek,Washington State Department of Ecology,Ambient Freshwater Biological Monitoring Program,BIO06600-YOUN02,47.80655,-121.82509,,,,70.9,
975,3374,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-000114,47.830929,-122.306751,,,,12.6,
976,3377,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-003250,47.700619,-122.304919,,,,9.8,
977,3379,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-005102,48.780186,-122.489754,,,,10.7,
978,3386,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-009356,47.951541,-122.272082,,,,41,
979,3387,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-010408,47.681804,-122.155142,,,,41.8,
980,3395,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-016806,47.323894,-122.158141,,,,73.3,
981,3398,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-018368,47.377921,-122.216556,,,,32.5,
982,3399,,,,,Washington State Department of Ecology,Stormwater Action Monitoring for Puget Small Streams,PSS05520-019545,47.687442,-122.698045,,,,44.8,
983,3169,,,,,Washington State Department of Ecology,WatershedHealth_WHM0,WHM07620-531615,48.902768,-122.104316,,53,,,
